restaurant,reviews,Label
준까스,일요일 방문했는데 주변 주차하기 좋았고 맛있게 먹었습니다~,1.0
준까스,돈가스가  크기만 클뿐 촉촉함이없고 일단 전체적인 접객이  아직도 몸에 안베어있다,-2.0
준까스,"스프부터 돈까스 함박까지 맛있다 / 느끼할때는
고추 한입",
준까스,집 앞에 있어 행복하지만. 사람좀 줄었으면 좋겠다. 대기하기 시르다. 가성비전에 그냥 맛이 훌륭.,2.0
준까스,"백종원나온음식점중친절도가제일좋았음
다른돈까스는방송나올때만친절한척",1.0
준까스,맛있고 양이 진짜 많아서 추천~ 친절까지!,2.0
준까스,"그냥 딱 가격만큼 맛
스프는 맛있음
백종원골목식당 유명세 타고있는중",-1.0
준까스,메뉴 간단 맛있고 전문적인 느낌이 나요,
준까스,친절하시고. 맛있습니다. ^^,
준까스,골목식당 보고 갔었는데 괜찮았습니다.,
준까스,돈까스와 함박스테이크 맛이 좋아요...,
준까스,"함박은...갠적으로 좀 느끼하지만, 친절하셔서 나름 만족^^",
준까스,거격대비 양이 장난이 아니네요... 맛도 무난한 편~,
준까스,오래된기름인지 느끼하고 지극히평범한 맛 기대상승 노노  왜? 줄서먹는건지?,
준까스,맛있어요!,
준까스,사모님도 정말 친절하셨고 가성비와 맛 모든게 최고!,
준까스,음식이 달고 짜고 그러네요. 다시는 안갈거 같아요,
준까스,"특별함을 느낄수 없네
헛웃음만",
준까스,맛이 끝내줘요~~특히 스프맛이 일품~~,
준까스,담엔 돈까스를 먹어야 겠다,
준까스,"그닦~~  친절, 중년이상은 별로!",0.0
준까스,집앞에 있는 골목식당! 무난해요~,1.0
준까스,"돈까스,함박, 너무 맛있었어요.후회안됨",2.0
준까스,함박도 잘해요.,1.0
준까스,맛있음 일하는분이 친절,1.0
준까스,치즈가 돈까스위에 올라갑니당,
준까스,돈가스는 조금 양이 많은 듯,1.0
준까스,맛있어요 ㅋㅋ,
준까스,깨끗하고 맛있어여,
준까스,기본에 충실,
준까스,맛있음..가격도 착하고,
준까스,맛있어요 ~~^^,1.0
준까스,맛있네요,1.0
준까스,굿~,
준까스,초심 잃지 않으시고 매진하고 계심,1.0
준까스,동네돈까스집 고추맛남,
준까스,기본에 충실한 맛,1.0
준까스,너무 맛있음,
준까스,방송에  니옴,
준까스,좋아요,
준까스,좀느끼했습니다.,-1.0
맹그로브,"공덕 소담길에 위치한 캄보디아 쌀국수 집

특이점 없음",0.0
맹그로브,라오스식쌀국수예요.고수도 넣고 전체적으로 특유의향은 있는 편입니다.일반맛과 조금 매운맛이 있는데 전 매운맛 좋아해요.매운맛도 생각보다 맵지않아요.술먹고 해장용으로도 좋습니다.,1.0
맹그로브,"내스타일
확실히 매콤한 쌀국수가 더 맛잇고
랍은 혼자서는 못먹구요…",1.0
맹그로브,"방송의 힘인지, 사장님의 노력인지...
예전보단 확실한 맛이 생겼네요...
메뉴도 고를 필요까지도 없고, 설명도 잘해주시고...…",2.0
맹그로브,"붐빌 때 가면 정신없다. 좁고, 종업원은 적고. 사장님이 직접 요리하는데, 웨이팅이 길었으나 쌀국수를 좋아한다면 충분히 기다릴만한 가치가 있다. 그런데 멀리서 올정도인가..?",-1.0
맹그로브,라오스식 쌀국수. 매콤한 맛이 정말 맛있습니다. 매운 거 잘 못드시는 분께는 좀 매울수도. 하지만 계속 생각나는 맛.,
맹그로브,"아늑한 동남아풍의 식당.
깔끔한 입맛과 순박한 주인장은 인상적임.
여심저격 입맛인 듯. 초딩도 적응 어렵지 않을 듯.",2.0
맹그로브,"라오스쌀국수 일반쌀국수와 큰 차별성은 못느끼겠고 에피타이저인 새우, 가리비롤 또한 마찬가지(가성비 생각나게 함)",1.0
맹그로브,색다른 맛.여행의 추억,2.0
맹그로브,"단촐한 메뉴 다채로운 맛과 향
고수와 민트를 즐긴다면 아주 행복한 식사가 가능!",
맹그로브,맛이 약간 비리긴 하지만 세트로 시켜서 나온 고구마 튀김은 맛있었어요 하지만 양이 적다는..,
맹그로브,음식들이 특별했어요,
맹그로브,그냥 쌀국수집이에요 고수가 썰어서 이미 들어가니 싫으신분은 미리 얘기하세요,
맹그로브,분위기 맛 친절함까지 라오스의 정취를느낄수 있었답니다,
맹그로브,"가끔 들렀던곳.
라오스식 쌀국수 괜찮았는데 문 닫았네요.",
맹그로브,배가 부른데도 젓가락 숟가락을 계속 움직이게 하는 맛,
맹그로브,길건너 마포 소담길 맛집. 난 왜 횡단보도 건너길 싫어할까...,
맹그로브,와우~ 건강한 쌀국수!! 담백한맛 강추!!!,2.0
맹그로브,라오스식 쌀국수 아주 맛있음,
맹그로브,맛나고 적당한 가격,
맹그로브,호불호 갈리는 강력한 고수맛,
맹그로브,음식은 섬나라라 조금 짭니다,0.0
맹그로브,"여기 롤이 짱짱
바삭바삭 넘 맛있다",2.0
맹그로브,이국적인 맛과 풍경,0.0
맹그로브,재료가 좋고 맛있음,
맹그로브,끔찍한 웨이팅시간과 서비스,-2.0
맹그로브,맛있어요!,
맹그로브,굿,
맹그로브,맛이...,-1.0
맹그로브,좋아요,
맹그로브,안가봄,
맹그로브,맛있어요.,1.0
맹그로브,아주 잘 먹는 아주 귀여운 곳. 다양한 맛과 허브가 가득한 라오스 음식을 만나보세요. 이 시설의 주인에게 감사드립니다!,2.0
맹그로브,"이 식당 정말 맛있어요!!
3가지 요리를 먹었는데 사장님 덕분에 정말 맛있었어요~!!",2.0
초량돼지,"육겹갈비살과 껍데기살? 이 참 맛있습니다.
육겹갈비는 지방도 적당히 붙어있고 쫄깃쫄깃 고소해서 계속 들어가는 맛이고요.
껍데기살은 약간 별미 느낌입니다. 항정살 + 껍데기 섞어놓은듯한 식감입니다.
삼성역 방면으로 가게되면 다시 방문하고픈 곳이네요😁…",
초량돼지,"고기질이 좋고 밑반찬들도 깔끔하니 맛있음

두껍데기살 궁금해서 먹어보았는데 껍데기 특유의 식감과 고소함을 느끼고 싶은 분들은 두껍데기살 비추…",0.0
초량돼지,"고기는 육질과 고기 손질 모두 좋고 깻잎지와 고추지에 싸서 먹는 방식도 맛남. 비빔당면과 튀김, 오뎅 등이 기본 찬으로 나오는데 맛있고 1,000원으로 리필 가능. 단 냉면류는 일반적으로 고깃집에서 기대하는 후식 냉면과는 거리가 있는 맛이니 식사류로는 된장찌개를 추천.",
초량돼지,고기질은 좋아보임. 맥주행사중이라 수제맥주를 저렴하게 함께 먹을 수 있어 좋았음.,
초량돼지,"오겹살; 가격은 비싼데 그램수도 너무 적어 가격대비 별로였습니다
고기도 이상한 타이밍에 뒤집어 주셔서 고기전문점이 맞나 좀 당황스러웠어요 결국 저희가 구워 먹었는데 밑반찬도 깻잎은 맛있었는데 비해 어묵튀김+초장+양배추 조합은 좀 의문스러웠어요
이가격에 이고기 먹을거면 좀더 전문적으로 하는 곳으로 가려구요",-2.0
초량돼지,"음 가성비나 분위기는 보통인뎀
전반적인 질은 좋아요 두껍살이랑  오겹살 추천",0.0
초량돼지,"맛있습니당!! 주차는 발렛 되고요
껍데기 정말좋아하는데 두겹 껍데기짱짱♡",2.0
초량돼지,오겹살 정말 정말 맛있습니다! 항정살은 ㅠ 냄새가 좀 나서 별루였어요,0.0
초량돼지,고기 맛있어요. 껍데기 굿이에요. 같이 나오는 당면 맛있어요. 청양고추 섞어 먹으면 술안주 됩니다!!,
초량돼지,"점심으로 고기국수 맛있음
무한으로 제공되는 카레도 좋음",2.0
초량돼지,밑찬도 맛있었고 고기도 맛있었어요 ♡,2.0
초량돼지,괜찮은 품질의 돼지고기를 제공하는 음식점. 고추 슬라이스와 함께 제공되는 소스가 독특하다. 한정 수량으로 판매하는 돼지생갈비와 함께 마무리로 돼지껍데기를 드시는걸 추천. 의외로 점심에만 제공하는 고기국수 메뉴도 괜찮다.,
초량돼지,가장 맛있는 삼겹살 집이 화포식당이었다면 근소한 차이로 2등인 삼겹살집! 저녁시간에 가면 주변 직장인들의 회식으로 인하여 서빙이 느리지만 고기의 품질과 맛으로 충분히 커버가능!,
초량돼지,사장님 친절하시고 고기 맛있어요,
초량돼지,"자주 가는 곳. 생갈비가 맛있고 양념돼지갈비도 수준급. 쌈이 안나오는건 아쉽고, 랜덤으로 불친절한건 문제 (저녁시간대) 점심은 쏘쏘",
초량돼지,"생각보다 가게 매장이 한가했어요.
너무 친절하시고 다들 고기도 엄청 맛있었습니다.
고기는 직접 구워야해요",
초량돼지,돼지 생갈비의 품질이 기가 막힌다. 기본찬 구성도 특색이 있으며 특히 누룽지와 된장찌개는 정말 훌륭하다.,
초량돼지,삼성동에서 꽤 괜찮은 돼지고기집. 단 좀 시끄럽습니다,
초량돼지,1 +1으로 추가 메뉴를 준다 김치찌개+제육볶음 또는 돈까스 또는 생선까스 등 맛도 좋다 저녁에 삼겹살이 뛰어나다 오피스 맛집,
초량돼지,예전에 삼겹살맛있어서 갔는데 점심 메뉴는 정말 먹지 못할음식이었어요 가격은 싼데 매운갈비 냄새나고   먹기 힘들어요 몸 버린느낌,
초량돼지,메뉴는 단순하지만 그만큼 색다른 맛을가진 고기집 입니다. 맛은 일품이네요,
초량돼지,"맛은 있는데, 인당 2인분씩 먹어도 허전한 것은 뭘까요? 후식 식사도 제값을 다 받아서 은근히 가격 비쌉니다.",0.0
초량돼지,점싱에 가면 여러가지 메뉴를 한번에 먹을 수 있어서 좋습니다 추천,1.0
초량돼지,고기가 최고~ 근데 손님이 너무 많아 소란스러웠어요^^ 장사잘 되는 곳이라 어쩔 수 없는 듯,1.0
초량돼지,4명이서 오겹살 6인분에 초량 양념갈비 2인분에 밥에 소주 4명. 개꿀,
초량돼지,"맛은 5점만점에 5점이지만 서비스가 불편하다.....
3시부터 브레이크 타임인데 2시부터 눈치를 준당.ㅜㅠㅠㅠ",
초량돼지,"고기국수 맛있어요
근데 참 희한한건 자주 안가게 됨 ㅎㅎ",0.0
초량돼지,맛있음. 점심 메뉴도 인상적 고기국수를 꼭 먹어볼 것,2.0
초량돼지,고기 부터 밑반찬에 식사 냉면 된장찌개까지 정말완벽한 고깃집,2.0
초량돼지,맛있네요! 육겹에 껍데기도 강추!,
초량돼지,가격은 많이 비싸지만 맛은 보장 두껍데기는 인당 1인분은 시키셔야 주문가능!,2.0
초량돼지,오겹살이 맛있는곳 점심메뉴도 괜춘,1.0
초량돼지,쌈싸먹는 방법이 신기해서 괜찬아요 ~! 회식하기 좋습니다.,1.0
초량돼지,고기집은 역시 고기가 맛나야 하는데 맛남 !,
초량돼지,"맛과 써비스 가성비
꼬기가 먹고플때 굿~~~",
초량돼지,쏘쏘. 주차 공간이 협소해서 발렛분들이 내 차를 이리저리 옮기는게 맘이 아프다.,0.0
초량돼지,완전 맛있음.기분도 맛도 최고,
초량돼지,"돼지갈비, 항정살 정말 맛있어요.",
초량돼지,"오겹살, 돼지생갈비, 돼지껍대기 맛있어요.",2.0
초량돼지,여름이라...에어컨을 틀어도  시원하지 않음,0.0
초량돼지,친절하고 고기 질이 좋습니다.,2.0
초량돼지,점심메뉴는 약간 매움 갈비는 맛있음,1.0
초량돼지,회식 장소로 나쁘지 않아요,1.0
초량돼지,칼집 삼겹살 맛있어요.,1.0
초량돼지,생갈비 첨 먹고 놀라자빠질뻔 대존맛!,2.0
초량돼지,맛있습니다. 친절하지는 않습니다.,0.0
초량돼지,서비스 좋고 두껍데기 맛남,2.0
초량돼지,맛있구 밑반찬도 굿,1.0
초량돼지,맛은 있으나 가격이..,0.0
초량돼지,맛은 있는데 조금비싸고 불친절합니다.,0.0
초량돼지,"두껍데기 별미.
지금도 입맛다심.ㅋ",2.0
초량돼지,맛있고 좋아요,1.0
초량돼지,맛나요,1.0
초량돼지,김치찌이 맛있습니다,
초량돼지,고기맛 좋아요,1.0
초량돼지,맛있다.친절하지 않다.,
초량돼지,"넓은 공간, 신속한 서빙",0.0
초량돼지,고기 맛이 끝내줍니다,1.0
초량돼지,맛있어요,1.0
초량돼지,삼겹살 아주 맛있음,1.0
초량돼지,굿굿,
초량돼지,여기도 그냥저냥,0.0
초량돼지,아주굿!,1.0
초량돼지,서비스 안좋음,-2.0
초량돼지,소스 맛있음,
초량돼지,갈비살 맛남,
초량돼지,부드러운 살고기,
초량돼지,가성비는 ...,
초량돼지,점심추춴,
초량돼지,음 괜찮음,
초량돼지,좋습니다,
초량돼지,평범함,
초량돼지,맛있음,
초량돼지,맛나여,
초량돼지,맛있어요,
초량돼지,반찬으로 최고의 한국식 절인 국수,
초량돼지,소소,
순수식판,"0.7000원이고 선불이에요. 먹튀가 많은 듯.
1. 사진 영상 못 찍게 해요. 영업기밀인가봐요.
2. 맛은 쏘쏘,  집밥 수준으로 싱거운건 맘에 들어요.
3. 음식은 몹시 깔끔해서 청결은 훌륭해요.",1.0
순수식판,조그마한 한식뷔페.음식은 양껏 퍼다가 먹을수있으나 메인 메뉴는 4개정도 매일 로테이션으로 조금 단조롭게 느껴질수있다,
순수식판,"데이트 카페 식당 뿐이 보이지 않는 이태원에
한줄기 빛이 내리는 백반집
반찬 매뉴가 매일매일 다르고…",1.0
순수식판,한식 뷔페인데 반찬 다섯가지.. 단무지 김치 콩나물 돈까스 카레 된장국 반찬수는 별로였으나 맛은 그런데로 먹을만 하네요 7천원 근처 식당이 없어서  어쩔 수 없이 간곳.. 리뷰보니 금요일엔 보쌈데이라는데 오전에는 아닌가보다  음식 남기면 아주머니 뭐라고함..,0.0
순수식판,"오...!
이태원에 이런 집이...…",
순수식판,"주말에.비오는 날 갔는데
내부가 좀 습해서 아쉬웠지만
음식은 맛있었습니다
혼밥하기도 좋고 한식 먹고싶을 때 좋아요",1.0
순수식판,"반복되는 학교급식 식단, 밥 해먹지 않는 혼자남여들에겐 한끼때우기엔 괜찮은 선택! 특히 금요일을 노려보라! 보쌈데이가 당신을 기다릴것이다.",2.0
순수식판,"매일 바뀌는, 그래서 매일 기대되는 순수(한)식판 이모님들이 엄마의 마음으로 준비하는 맛있는 식사입니다",2.0
순수식판,집밥 같은 맛이며 직원 이모님들의 복장청결도와 친절함. 그리고 정감있어 한번쯤은 꼭 방문 추천함^^,
순수식판,한식뷔페집! 메뉴도 매번 바뀌고 페이스북을 통해 그날의 메뉴를 볼 수 있어요,
순수식판,집밥 같이 정갈하고 주변 물가에 비해 싸서 좋았어요,
순수식판,"hongun.tistory.com
맛도 좋고 가격도 만족스러움
이건처 점심식사 하결하기 딱 좋음",2.0
순수식판,한식 뷔페인데 맛도 좋고 괜찮습니다,1.0
순수식판,편하게 먹기 좋아요.. 구내 식당처럼 식판에 담아 먹습니다,1.0
순수식판,"매일 바뀌는 메뉴
깨끗하고 친절한 곳
추천합니다",1.0
순수식판,매일 다른 메뉴가 정해져 있는 밥집,
순수식판,집밥 같이 편하게 먹을수 있어 좋아요,
순수식판,든든한 한끼를 먹을 순 있지만 가성비는 별로,
순수식판,건강해지는 느낌. 많이 먹게도는게 단점,
순수식판,"한남동 맛있는 백반집.
음식 깔끔. 양 푸짐",2.0
순수식판,"근처가 직장이라면 갈만하다
금요일에 고기보쌈",1.0
순수식판,제대로된 한끼를 원하는 직장인들에게 추천,2.0
순수식판,"비빔밥, 보쌈 나올때가 젤 좋아",1.0
순수식판,10장 구매하면 6천500원,0.0
순수식판,한남동에서 이런 백반집 찾기 쉽지 않습니다,2.0
순수식판,가정식백반 집밥먹는 느낌,1.0
순수식판,가격대비 괜찮은데요,1.0
순수식판,걍 뭐 무난하고 깔끔한 식당,1.0
순수식판,식판에 밥먹을 수 있음,0.0
순수식판,데일리론 근처최고,2.0
순수식판,저렴하게 학식 체험,1.0
순수식판,밥집,1.0
순수식판,소소 ~~합니다^^,0.0
순수식판,"간편, 슴슴, 깔끔,",0.0
순수식판,집밥 먹는 느낌,0.0
순수식판,집밥먹어요.,0.0
순수식판,맛있닷,
더테이블키친,"# Menu : signiture steak 49.0
관자 루꼴라 오일 파스타 24.0
인생뇨끼 24.0…",
더테이블키친,"<더테이블키친에서 경험하는 시각적인 분위기와 미각적인 맛의 향연>

카페거리와 브랜드관이 즐비한 이태원 공간 속에서 하나의 서양식 펜션에 온 느낌으로 파스타와 스테이크를 제공해 주십니다. 은은한 분위기 속에…",2.0
더테이블키친,"일단 분위기 너무 아득하고 따듯한 느낌이다.
스테이크도 맛도 최고이며 애견동반이 가능한데다가 애견석이 있는 자리들이 있다.
시그니처 스테이크와 오일파스타 강추...!!…",
더테이블키친,"스테이크는 사진을 찍지 못했지만 파스타,뇨끼,스테이크 이렇게 3 메뉴에 오미자 에이드와 딸기에이드를 주문 했습니다. 예약을해서 바로 들어갔습니다. 여자 셋이서 메뉴3개를 먹고나왔는데 평소에
양이 많은 편이 아니라 식당에서 밥을먹고 부족하다는 생각을 해본적이 거의 없는데 3명모두 배가 부르지 않아서ㅠ 양이조금 부족하다고 생각했습니다.…",
더테이블키친,"별도 예약을 하지 않아
약 한시간 반정도의 웨이팅을 했다.
주방장 분이 혼자이다보니 전반적으로 음식이 나오는 시간이 길다.…",-1.0
더테이블키친,"6시쯤 방문했고 웨이팅은 없으나 곧 만석이 됐다.
좌석 자체가 그렇게 많지않다.
창가석까지 7테이블 정도.…",-1.0
더테이블키친,골목길에 있어서 스치듯 지나갈 수 있는 공간이지만 그 안은 매우 고급스럽고 아지트같은 분위기를 풍긴다. 와인을 판매하고 있고 음식의 가격은 전반적으로 가격대가 있는 편이다. 시그니쳐 스테이크는 살피살 280g에 계절과일이 같이 서빙된다. 스테이크는 겉이 시어링되어서 식감이 바삭하며 굽기는 기본적으로 미디움레어. 인생뇨끼는 다른 곳과 다르게 한 덩어리로 나와서 칼로 잘라먹어야하는데 이점이 신선하고 재미있었다. 뇨끼에 올라가는…,
더테이블키친,"인생 뇨끼와 시그니쳐 스테이크 선택
또간집 보고 찾아간 첫 맛집~
(이태원편 1위 했던 곳은 진작 가봤었기 때문에)
기대가 컸던가 시켰던 메뉴 두개 모두 평이한 맛이였어요",
더테이블키친,"아 진짜 너무 맛있네요!!!!! 메뉴판에 뇨끼를 '인생뇨끼'라고 적어놓으셨는데, 어디서 그런 자신감이 나오셨는지 알겠네요, 진심으로 역대급 인생 뇨끼입니다, 그냥!!!! 살치살 스테이크도 같이 시켰는데 특이하게 제철 과일이 곁들여져서 나옵니다. 5월엔 키위였는데 계절에 따라 포도나 딸기 등이 나올 때도 있다고 합니다. 거의 대부분 키위라고 하니 키위 알레르기 있으신 분들은 참고하세요!! 아 그리고 카페 분위기도 되게 좋습니다, 자리도 편안하고 예쁘고요. 모든게 완벽한 식사였어요!! 뇨끼 먹으러 또 방문하고 싶어지네요....",
더테이블키친,"분위기 너무 좋아요! 음식도 다 맛있어요! 좁지만 모든 소품, 그릇 모든게 완벽! 음식의 양에 비해서는 가격이 좀 있지만 그래도 예쁘니 용서됩니다!",
더테이블키친,"12명 가량이 둘러 앉을 크기의 테이블이 하나있어서 모르는 사람들과 둘러앉아 특이한 경험가능. 동행한 사람만 쳐다보니 소개팅이나 연인끼리 가기좋겠네용. 안쪽에 6-8일정도 둘러앉을 수 있는 테이블이 있고 창밖을 향해앉는 바테이블도 있어요. 저흰 운좋게 예약없이 앉아먹었지만, 보통은 예약안하면 자리가 잘 안나는 듯해요. 가격에 비해 기대한 만큼 맛있진 안았지만, 그래도 맛있었어요. 웰컴 스파클링 보기에도 이쁘고 섞어머으니 짱맛있어요! 인생뇨끼라고 써두셔서 기대했는데, 제가 자주가는 식당의 감자뇨끼가 더 맛있었습니다..",
더테이블키친,"아주 훌륭한 맛 👍👍
대형견과 함께 갔기때문에 테라스에서 먹을 각오했는데 선뜻 룸같이 꾸며진 멋진 원탁을 내어주셨어요(예약헀어요)
얼음 동동띄워서 강아지 물도 주시고🙏🙏…",
더테이블키친,"뇨끼 정말 최고다.
뇨끼 하나만 바라보고 가도 될 곳…",
더테이블키친,"한남동 근처 가게가 대체로 크진 않지만... 테이블이 큰 테이블 하나(9명쯤 앉을 수 있는). (5~6인 용으로 생각되는) 작은 테이블 하나, 창가에 붙어앉는 자리 네 개 정도밖에 없어서 조금 더 가정적이면서 아담한 느낌.
이름에 충실하게 안에 테이블과 키친밖에 없다. (+화장실)…",0.0
더테이블키친,"평점 3.5점, 분위기도 좋고..했는데 파스타에서 머리카락이 나왔었어요.. 맛도 특별할건 없는데 (맛없다는건 아녜요) 비해서 가격은 제법 받습니다.",-1.0
더테이블키친,"공간은 작지만 음식은 최고에요.
메뉴의 다양성보다 퀄리티를 추구해요.
한남동에서는 한번쯤 가볼만합니다.",1.0
더테이블키친,"원테이블 다이닝이고, 애견동반이 가능합니다.
친절한 사장님 덕에 강아지를 데리고 마음 편히 식사할 수 있는
고마운 곳.",
더테이블키친,"한남동에서 조용히 파스타&스테이크를 먹을 수있는 곳 테이블은 개별 테이블이 아니라서 호불호가 있을수 있지만 음식은 맛있고 분위기도 좋은 곳!
가격 : 중상
분위기 : 좋음…",
더테이블키친,"스테이크& 관자오일파스타& 뇨끼
가격은 조금 비싼편이고 뇨끼랑 오일파스타  맛있었어요 무엇보다 반려견 동반이라 좋았습니다",
더테이블키친,애견동반 가능해서 방문했음. 주차는 생가보다 가까운공영주차장이용. 음식이 너무늦게나오고 서빙도 늦음. 4인 이상 방문은 절대비추. 음식은 다 비슷한맛,
더테이블키친,"예약하고 가시는걸 추천드리고 베스트 메뉴 적혀 있는 스테이크, 인생뇨끼는 무조건 드셔보시는거 추천드립니다 ㅎㅎ 그릇 싸악 비웠습니다:)",
더테이블키친,"분위기, 맛이 꽤 좋아 흥분됨. 다만 메뉴가 다양하지 못해서 느끼함을 떨쳐버리기 어려움.
매장이 작기 때문에 예약 필수. 우린 운좋게 대기 거의 없이 먹었음.
위치 찾기 너무 어려워 없어진 줄 알았으나 전화걸어 안내받고도 헤맴. 이원일식당 바로 오른편 2층(같은 1층?)에 위치함.",2.0
더테이블키친,"뇨끼 엄청 기대했는데 꾸덕함없고 밍밍한 맛이였다
평일저녁에 갔는데도 요리하시는분이 한분이라서 그런가 음식하나 나오는데 백년씩 기다려야함
음식2개 시켰는데 코스요리처럼 하나 나온거 다먹고 한참 기다려서 두번째 음식 먹음
특별히 맛집인지는 모르겠다 재방문의사 없음",-2.0
더테이블키친,관자 루꼴라 매콤오일파스타 너무 맛있게먹었어요!!꿀맛~입니당 분위기도 굿!,
더테이블키친,뇨끼가 진짜 인생뇨끼고 관자 파스타도 말모 말모.. 진짜 맛있어요ㅠㅠ,
더테이블키친,"전반적으로  단맛이 많아요.
설탕 단맛이 아니라 과일 단맛을 많이 활용하네요
특히 샐러드에 구운 포도가 인상적입니다.…",0.0
더테이블키친,엄청 아기자기 갬성 식당. 강아지 동반도 되고 맛있어요. 양이 좀 적고 가격대가 높긴 한데 워낙 친절하고  아늑한 공간이어서 아깝단 생각 안듦. 가볍게 낮술 한잔 하기 좋은곳인듯. 관자 파스타 뇨끼 둘다 맛있었음. 양만 좀 더 주시면 좋을것 같아요. 자주 갈 생각 있음. 강아지 물이랑 물그릇 준비해주셔서 넘 감사했음 ^^,
더테이블키친,원래가려던 와인집이 사람이 많아 오게됐어요 레스토랑인지 모르고 들어갔다가 돈만 잔뜩쓰고 나왔습니다^-ㅠ 원래 예약해야하는곳인가봐요 저희는 운이 좋다해야하나.. 바로 앉아서 주문했습니당 분위기랑 맛은 다 괜찮았어요 역시 사악한 이태원 물가만 빼면 완벽..,
더테이블키친,조용한 집같은 분위기. 음식도 맛있고 친절한 직원분들이 있어 음식이 더욱 빛나요. 또 가고 싶네요. 강아지 동반 가능하고 강아지한테 서비스도 좋아요.,
더테이블키친,조용히 송년모임하기도좋고 요리해주시는분 안내해주시는분.모두 친절하고 음식은 말할것없이 맛있었어요~,
더테이블키친,맛있어요 추천~~♡,2.0
더테이블키친,오픈 시간 맞춰 갔는데도 너무 오래 걸리고 반면 다른 테이블은 저희랑 같이 나왔습니다 (한 번에 요리를 하시는 건지..) 맛은 정말 좋았습니다!,1.0
더테이블키친,"와인 함께있는 음식점 ^^

맛있는 음식과 함께 맛있는 와인을 마실 수 있습니다…",1.0
더테이블키친,분위기도 좋고 맛도 좋았던...,2.0
더테이블키친,최고의 맛집 최강의 한남동 파스타,2.0
더테이블키친,아주 약간 프라이빗한 공간도 있고. 늘 맛난 음식. 가정식을 먹는 듯한 편안한 분위기와 맛.,
더테이블키친,친절하고 맛있고 편안하게 먹을 수 있는곳!♥,2.0
더테이블키친,맛있어요~~,1.0
더테이블키친,맛도좋고 분위기도 좋은데 가성비가 좀 떨어져요,
더테이블키친,분위기 예쁘고 음식 맛있어요,
더테이블키친,스파게티가 특히 맛있었던 곳~,
더테이블키친,음식이 맛있고 큰 테이블 인테리어 인상적,
더테이블키친,분위기 좋음 관자파스타가 맛있음,2.0
더테이블키친,새우 비스크 파스타 슈퍼강추,2.0
더테이블키친,크리스마스 코스요리 혜자였어요^^,2.0
더테이블키친,예약해야 갈수있고 존맛탱,2.0
더테이블키친,아늑한 이탈리안 레스토랑,1.0
더테이블키친,관자 맛나!,1.0
더테이블키친,맛있어요,1.0
더테이블키친,우연히 고급 레스토랑을 찾았습니다. 공간은 크지 않습니다. 가게는 다른 사람들과 함께 식사하지만 그렇지 않을 정도로 아름다운 가구가 있습니다. 무화과 스파클링 음료와 관자 튀김 파스타는 모두 대만에서 본 적이 없는 독특한 맛입니다. 특히 치즈 디핑 접시 아래에 화이트 소스가 가득한 설탕 케이크 요리가 있습니다. 정말 맛있어요! 스타일리시한 점원님이 제가 사진 찍는 모습을 보고 먼저 테이블 위의 접시 정리를 도와주셨어요 XD,2.0
더테이블키친,"맛있는 음식, 상큼한 와인. 서비스는 빠르고 친절합니다. 훌륭한 지역. 입구부터 좌석이 제한되어 있는 것 같았습니다.",2.0
더테이블키친,그 장소는 나의 하루를 만들었습니다. 모든 것이 완벽했습니다. 음식-좋아요! 기분-완벽해요! 직원 친절~,2.0
더테이블키친,"숙소가 마음에 들었고, 장식과 음식도 괜찮았고, 한국적인 느낌이 가미된 유럽풍이었습니다",
이유식당,"자그마한 가정식백반집.
정갈한 반찬 맛집.
메뉴가지수 많지는 않지만
다 맛있어요. 특히 명란 아보카도 덮밥은 별미요.",2.0
이유식당,"집에서 밥해 먹는맛 입니다
간이 쎄지 않고 적당한 맛 입니다
집밥 생각날때 추천해요~
오후 2시부터 5시까지 브레이크타임  입니다",
이유식당,"2번째 방문했어요~
처음 갔을때 품절된 메뉴가 많았어서 다시 방문했어요
1시쯤 가서 15분 정도 웨이팅 하고 들어갔어요…",
이유식당,"대학로에 위치한 밥집.

안에는 자리가 적고, 상당히 휑해보입니다. 밖에서 보시면 밥집인지 헷갈릴정도의 인테리어입니다.…",0.0
이유식당,"이유식당.....우연히 인터넷에서 알게되어, 분위기가 괜찮아보이고 음식이 맛있어보여서 갔는데....와...진짜 맛있다👍
겉보기에는 식당이 맞나? 싶을정도로 인테리어가 너무 깔끔하다...필자와 같이간 분은 약간 인테리어가 덜 되어있다고 느낄 수도 있을 것 같다고 말했다. 허나, 식당에서 중요한것은 무엇인가? 그렇다 바로 음식이다. 이 집의 음식은 사진으로 볼 수 있듯이 정말 깔끔하고, 정돈된 느낌의…",2.0
이유식당,"한 쟁반에 정갈하게 음식이 나와서 좋아요
간장 불백 / 간장 치킨 주문했는데, 짠 맛 강하지 않고 생강향 은은히 나서 맛있게 먹었어요
반찬 리필되고, 직원분들 친절해요…",
이유식당,아 다른거 먹을걸. 명란아보카도덮밥은 좀 느끼했어요. 다 비벼먹으라고 하시는데 그게 좀 느끼하더라고요. 다른 메뉴가 차라리 나았을거 같아요! 반찬이랑은 깔끔하고 식당도 좋아요,0.0
이유식당,"일행이 명란아보카도가 너무 먹고싶다고 해서 방문한 곳
가격도 괜찮고 맛도 평범했다",1.0
